"","EA_Dataset","PU_Gap_Code","Reach_Name","Event_Date","REP","COUNT","SAMPTYPE","LAB_NAME","LAB_ID","TAXONOMIST","LAB_TAXON","TAXON_NAME","LIFE_STAGE","ABUNDANCE","NUM_IN_RC","IMMATURE","INDETERMINATE","CONDITION","LARGE_RARE_TAXA","DISTINCT","AGGREGATED","LAB_COMMENTS","KINGDOM","PHYLUM","SUBPHYLUM","CLASS","SUBCLASS","INFRACLASS","SUPERORDER","ORDER","SUBORDER","INFRAORDER","SUPERFAMILY","FAMILY","SUBFAMILY","TRIBE","SUBTRIBE","GENUS","SUBGENUS","SPECIES","SUBSPECIES","ADDITIONS","ITIS_TAXON_SN"
"4381","2","kasky1879","kasky1879","8/21/2013",NA,306,"Freshwater","EcoAnalysts","6940.01-24","G. Wallace","977","Polypedilum fallax gr.","LARVAE",2,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum fallax gr.",NA,NA,NA
"4382","2","kasky1879","kasky1879","8/21/2013",NA,306,"Freshwater","EcoAnalysts","6940.01-24","G. Wallace","975","Polypedilum flavum","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum flavum",NA,NA,NA
"4383","2","kasky1879","kasky1879","8/21/2013",NA,306,"Freshwater","EcoAnalysts","6940.01-24","G. Wallace","3320","Polypedilum halterale gr.","LARVAE",2,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum halterale gr.",NA,NA,NA
"4384","2","kasky1879","kasky1879","8/21/2013",NA,306,"Freshwater","EcoAnalysts","6940.01-24","G. Wallace","979","Polypedilum illinoense gr.","LARVAE",5,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum illinoense gr.",NA,NA,NA
"4385","2","kasky1879","kasky1879","8/21/2013",NA,306,"Freshwater","EcoAnalysts","6940.01-24","G. Wallace","983","Polypedilum scalaenum gr.","LARVAE",21,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum scalaenum gr.",NA,NA,NA
"4386","2","kasky1879","kasky1879","8/21/2013",NA,306,"Freshwater","EcoAnalysts","6940.01-24","G. Wallace","799","Procladius sp.","LARVAE",48,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Procladiini",NA,"Procladius",NA,"sp.",NA,NA,128277
"4387","2","kasky1879","kasky1879","8/21/2013",NA,306,"Freshwater","EcoAnalysts","6940.01-24","G. Wallace","1017","Rheotanytarsus exiguus gr.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Rheotanytarsus",NA,"Rheotanytarsus exiguus gr.",NA,NA,NA
"4388","2","kasky1879","kasky1879","8/21/2013",NA,306,"Freshwater","EcoAnalysts","6940.01-24","G. Wallace","3311","Saetheria tylus","LARVAE",6,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Saetheria",NA,"Saetheria tylus",NA,NA,129737
"4389","2","kasky1879","kasky1879","8/21/2013",NA,306,"Freshwater","EcoAnalysts","6940.01-24","G. Wallace","995","Stenochironomus sp.","LARVAE",3,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Stenochironomus",NA,"sp.",NA,NA,129746
"4390","2","kasky1879","kasky1879","8/21/2013",NA,306,"Freshwater","EcoAnalysts","6940.01-24","G. Wallace","802","Tanypus sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Tanypodini",NA,"Tanypus",NA,"sp.",NA,NA,128324
"4391","2","kasky1879","kasky1879","8/21/2013",NA,306,"Freshwater","EcoAnalysts","6940.01-24","G. Wallace","1029","Tanytarsus sp.","LARVAE",32,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsus",NA,"sp.",NA,NA,129978
"4392","2","kasky1879","kasky1879","8/21/2013",NA,306,"Freshwater","EcoAnalysts","6940.01-24","G. Wallace","805","Thienemannimyia gr. sp.","LARVAE",2,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Thienemannimyia gr.",NA,"sp.",NA,NA,NA
"4393","2","kasky1879","kasky1879","8/21/2013",NA,306,"Freshwater","EcoAnalysts","6940.01-24","G. Wallace","999","Tribelos sp.","LARVAE",2,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Tribelos",NA,"sp.",NA,NA,129820
"4394","2","kasky1879","kasky1879","8/21/2013",NA,306,"Freshwater","EcoAnalysts","6940.01-24","G. Wallace","998","Tribelos jucundum","LARVAE",9,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Tribelos",NA,"Tribelos jucundum",NA,NA,NA
"4395","2","kasky1879","kasky1879","8/21/2013",NA,306,"Freshwater","EcoAnalysts","6940.01-24","G. Wallace","807","Zavrelimyia sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Zavrelimyia",NA,"sp.",NA,NA,128259
"4396","2","kasky1879","kasky1879","8/21/2013",NA,306,"Freshwater","EcoAnalysts","6940.01-24","J. Pfeiffer","137","Baetis flavistriga","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Baetidae","","",NA,"Baetis",NA,"Baetis flavistriga",NA,NA,100835
"4397","2","kasky1879","kasky1879","8/21/2013",NA,306,"Freshwater","EcoAnalysts","6940.01-24","J. Pfeiffer","225","Stenacron interpunctatum","LARVAE",3,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Heptageniidae","","",NA,"Stenacron",NA,"Stenacron interpunctatum",NA,NA,100714
"4398","2","kasky1879","kasky1879","8/21/2013",NA,306,"Freshwater","EcoAnalysts","6940.01-24","J. Pfeiffer","3772","Basiaeschna janata","LARVAE",2,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Anisoptera","","","Aeshnidae","","",NA,"Basiaeschna",NA,"Basiaeschna janata",NA,NA,NA
"4399","2","kasky1879","kasky1879","8/21/2013",NA,306,"Freshwater","EcoAnalysts","6940.01-24","J. Pfeiffer","269","Calopteryx sp.","LARVAE",4,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Zygoptera","","","Calopterygidae","","",NA,"Calopteryx",NA,"sp.",NA,NA,102052
"4400","2","kasky1879","kasky1879","8/21/2013",NA,306,"Freshwater","EcoAnalysts","6940.01-24","J. Pfeiffer","271","Coenagrionidae","LARVAE",2,NA,"Y","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Zygoptera","","","Coenagrionidae","","",NA,"",NA,"",NA,NA,102077
"4401","2","kasky1879","kasky1879","8/21/2013",NA,306,"Freshwater","EcoAnalysts","6940.01-24","J. Pfeiffer","272","Argia sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Zygoptera","","","Coenagrionidae","","",NA,"Argia",NA,"sp.",NA,NA,102139
"4402","2","kasky1879","kasky1879","8/21/2013",NA,306,"Freshwater","EcoAnalysts","6940.01-24","J. Pfeiffer","274","Ischnura sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Zygoptera","","","Coenagrionidae","","",NA,"Ischnura",NA,"sp.",NA,NA,102078
"4403","2","kasky1879","kasky1879","8/21/2013",NA,306,"Freshwater","EcoAnalysts","6940.01-24","J. Pfeiffer","544","Cheumatopsyche sp.","LARVAE",18,NA,"N","N","N",NA,"Y",1,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Hydropsychidae","Hydropsychinae","",NA,"Cheumatopsyche",NA,"sp.",NA,NA,115408
"4404","2","kasky1879","kasky1879","8/21/2013",NA,306,"Freshwater","EcoAnalysts","6940.01-24","J. Pfeiffer","546","Hydropsyche betteni","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Hydropsychidae","Hydropsychinae","",NA,"Hydropsyche",NA,"Hydropsyche betteni",NA,NA,115454
"4405","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","J. Pfeiffer","93","Physa sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Mollusca","","Gastropoda","","","","Basommatophora","","","","Physidae","","",NA,"Physa",NA,"sp.",NA,NA,76677
"4406","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","G. Wallace","768","Ablabesmyia mallochi","LARVAE",4,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Ablabesmyia",NA,"Ablabesmyia mallochi",NA,NA,128097
"4407","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","G. Wallace","1006","Cladotanytarsus sp.","LARVAE",2,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Cladotanytarsus",NA,"sp.",NA,NA,129873
"4408","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","G. Wallace","838","Corynoneura sp.","LARVAE",18,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Corynoneura",NA,"sp.",NA,NA,128563
"4409","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","G. Wallace","839","Cricotopus bicinctus gr.","LARVAE",4,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Cricotopus",NA,"Cricotopus bicinctus gr.",NA,NA,NA
"4410","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","G. Wallace","934","Cryptochironomus sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Cryptochironomus",NA,"sp.",NA,NA,129368
"4411","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","G. Wallace","3662","Dicrotendipes neomodestus","LARVAE",10,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Dicrotendipes",NA,"Dicrotendipes neomodestus",NA,NA,129450
"4412","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","G. Wallace","950","Glyptotendipes sp.","LARVAE",2,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Glyptotendipes",NA,"sp.",NA,NA,129483
"4413","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","G. Wallace","788","Labrundinia sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Labrundinia",NA,"sp.",NA,NA,128173
"4414","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","G. Wallace","789","Larsia sp.","LARVAE",3,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Larsia",NA,"sp.",NA,NA,128183
"4415","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","G. Wallace","1054","Micropsectra sp.","LARVAE",2,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Micropsectra",NA,"sp.",NA,NA,129890
"4416","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","G. Wallace","1031","Orthocladius Complex","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Orthocladius",NA,"Orthocladius Complex",NA,NA,NA
"4417","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","G. Wallace","895","Parametriocnemus sp.","LARVAE",6,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Parametriocnemus",NA,"sp.",NA,NA,128978
"4418","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","G. Wallace","896","Paraphaenocladius sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Paraphaenocladius",NA,"sp.",NA,NA,128989
"4419","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","G. Wallace","1015","Paratanytarsus sp.","LARVAE",15,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Paratanytarsus",NA,"sp.",NA,NA,129935
"4420","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","G. Wallace","970","Paratendipes sp.","LARVAE",2,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Paratendipes",NA,"sp.",NA,NA,129623
"4421","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","G. Wallace","973","Phaenopsectra sp.","LARVAE",4,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Phaenopsectra",NA,"sp.",NA,NA,129637
"4422","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","G. Wallace","974","Polypedilum aviceps","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum aviceps",NA,NA,129666
"4423","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","G. Wallace","975","Polypedilum flavum","LARVAE",131,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum flavum",NA,NA,NA
"4424","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","G. Wallace","979","Polypedilum illinoense gr.","LARVAE",36,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum illinoense gr.",NA,NA,NA
"4425","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","G. Wallace","983","Polypedilum scalaenum gr.","LARVAE",8,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum scalaenum gr.",NA,NA,NA
"4426","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","G. Wallace","3311","Saetheria tylus","LARVAE",13,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Saetheria",NA,"Saetheria tylus",NA,NA,129737
"4427","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","G. Wallace","1029","Tanytarsus sp.","LARVAE",15,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsus",NA,"sp.",NA,NA,129978
"4428","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","G. Wallace","805","Thienemannimyia gr. sp.","LARVAE",9,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Thienemannimyia gr.",NA,"sp.",NA,NA,NA
"4429","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","G. Wallace","807","Zavrelimyia sp.","LARVAE",7,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Zavrelimyia",NA,"sp.",NA,NA,128259
"4430","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","J. Pfeiffer","738","Simulium sp.","LARVAE",25,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Simuliidae","","",NA,"Simulium",NA,"sp.",NA,NA,126774
"4431","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","J. Pfeiffer","272","Argia sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Zygoptera","","","Coenagrionidae","","",NA,"Argia",NA,"sp.",NA,NA,102139
"4432","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","J. Pfeiffer","544","Cheumatopsyche sp.","LARVAE",25,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Hydropsychidae","Hydropsychinae","",NA,"Cheumatopsyche",NA,"sp.",NA,NA,115408
"4433","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","J. Pfeiffer","1157","Hyalella sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","","","Hyalellidae","","",NA,"Hyalella",NA,"sp.",NA,NA,94025
"4434","2","kasky1900","kasky1900","7/9/2013 ",NA,358,"Freshwater","EcoAnalysts","6940.01-25","J. Pfeiffer","125","Cambaridae","LARVAE",5,NA,"Y","N","N",NA,"Y",0,"","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Astacidea","Astacoidea","Cambaridae","","",NA,"",NA,"",NA,NA,97336
"4435","2","kasky1977","kasky1977","6/24/2014",NA,402,"Freshwater","EcoAnalysts","6940.01-26","J. Pfeiffer","2377","Erpobdella sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Annelida","","Clitellata","Hirudinida","Euhirudinea","","Arhynchobdellida","Erpobdelliformes","","","Erpobdellidae","","",NA,"Erpobdella",NA,"sp.",NA,NA,69444
"4436","2","kasky1977","kasky1977","6/24/2014",NA,402,"Freshwater","EcoAnalysts","6940.01-26","L. Flaherty","28","Naididae","LARVAE",2,NA,"N","N","N",NA,"Y",0,"","Animalia","Annelida","","Clitellata","Oligochaeta","","","Tubificida","","","","Naididae","","",NA,"",NA,"",NA,NA,68854
"4437","2","kasky1977","kasky1977","6/24/2014",NA,402,"Freshwater","EcoAnalysts","6940.01-26","L. Flaherty","10","Tubificidae","LARVAE",2,NA,"N","N","N",NA,"Y",0,"","Animalia","Annelida","","Clitellata","Oligochaeta","","","Tubificida","","","","Tubificidae","","",NA,"",NA,"",NA,NA,68585
"4438","2","kasky1977","kasky1977","6/24/2014",NA,402,"Freshwater","EcoAnalysts","6940.01-26","J. Pfeiffer","93","Physa sp.","LARVAE",5,NA,"N","N","N",NA,"Y",0,"","Animalia","Mollusca","","Gastropoda","","","","Basommatophora","","","","Physidae","","",NA,"Physa",NA,"sp.",NA,NA,76677
"4439","2","kasky1977","kasky1977","6/24/2014",NA,402,"Freshwater","EcoAnalysts","6940.01-26","J. Pfeiffer","1975","Stilobezzia sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Ceratopogonidae","Ceratopogoninae","",NA,"Stilobezzia",NA,"sp.",NA,NA,127619
"4440","2","kasky1977","kasky1977","6/24/2014",NA,402,"Freshwater","EcoAnalysts","6940.01-26","G. Wallace","768","Ablabesmyia mallochi","LARVAE",5,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Ablabesmyia",NA,"Ablabesmyia mallochi",NA,NA,128097
"4441","2","kasky1977","kasky1977","6/24/2014",NA,402,"Freshwater","EcoAnalysts","6940.01-26","G. Wallace","1006","Cladotanytarsus sp.","LARVAE",101,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Cladotanytarsus",NA,"sp.",NA,NA,129873
"4442","2","kasky1977","kasky1977","6/24/2014",NA,402,"Freshwater","EcoAnalysts","6940.01-26","G. Wallace","839","Cricotopus bicinctus gr.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Cricotopus",NA,"Cricotopus bicinctus gr.",NA,NA,NA
"4443","2","kasky1977","kasky1977","6/24/2014",NA,402,"Freshwater","EcoAnalysts","6940.01-26","G. Wallace","934","Cryptochironomus sp.","LARVAE",8,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Cryptochironomus",NA,"sp.",NA,NA,129368
"4444","2","kasky1977","kasky1977","6/24/2014",NA,402,"Freshwater","EcoAnalysts","6940.01-26","G. Wallace","938","Cryptotendipes sp.","LARVAE",2,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Cryptotendipes",NA,"sp.",NA,NA,129394
